# ID: EME25735
# Length: 260
# Product: resolvase
# Score: 533
# Hits: 1
WP_065554938.1	54.245	2.71e-143	426	92.78	543
WP_042789130.1	52.204	2.71e-143	426	94.31	1434011
WP_075381607.1	56.490	2.80e-143	426	90.81	418223
WP_096143207.1	55.738	3.11e-143	426	93.44	286
WP_042322200.1	54.481	3.36e-143	426	92.78	67824
WP_050732803.1	53.349	3.45e-143	426	91.47	1692501
WP_104911076.1	55.738	3.47e-143	426	93.44	2083054
TDP35715.1	54.273	3.48e-143	426	94.75	68334
WP_088583138.1	54.245	3.63e-143	426	92.78	57706
WP_122257730.1	55.738	3.74e-143	426	93.44	317
WP_126367033.1	55.738	3.91e-143	425	93.44	294
WP_104836871.1	55.711	3.92e-143	426	93.87	584
WP_048215598.1	54.245	3.92e-143	426	92.78	543
WP_078733315.1	56.206	3.95e-143	425	93.44	294
WP_075563374.1	52.758	3.99e-143	426	91.25	1928762
WP_046083707.1	55.425	4.00e-143	426	92.78	564
WP_057101905.1	54.245	4.05e-143	426	92.78	546
WP_096282333.1	53.349	4.17e-143	426	94.75	2024405
WP_076564219.1	55.972	4.17e-143	425	93.44	118613
WP_064275557.1	53.349	4.24e-143	426	91.47	38307
WP_070414554.1	55.738	4.65e-143	425	93.44	86185
WP_032943267.1	54.245	4.71e-143	425	92.78	1639133
WP_130097333.1	55.059	4.82e-143	425	93.00	35703
WP_101856815.1	54.009	4.92e-143	425	92.78	244366
WP_050917437.1	54.481	5.09e-143	425	92.78	630
PKH69330.1	52.315	5.18e-143	425	94.53	888437
WP_014682927.1	55.189	5.28e-143	425	91.47	502394
WP_056244139.1	54.067	5.33e-143	425	91.47	1736382
WP_115739192.1	55.425	5.37e-143	425	92.78	562
WP_053177966.1	55.738	5.42e-143	425	93.44	132476
WP_034383205.1	55.981	5.43e-143	425	91.47	363952
WP_064397297.1	54.717	5.44e-143	425	92.78	571
WP_057630847.1	54.717	5.67e-143	425	92.78	630
WP_058647048.1	54.481	5.86e-143	425	92.78	543
WP_137545419.1	54.953	5.86e-143	425	92.78	562
WP_026090403.1	55.711	6.12e-143	425	93.87	584
WP_111466053.1	54.481	6.26e-143	425	92.78	133448
WP_112197294.1	55.660	6.33e-143	425	92.78	1610579
WP_122743639.1	54.048	6.33e-143	425	91.90	1705700
WP_091863641.1	53.589	6.34e-143	425	91.47	269660
WP_060765763.1	55.738	6.45e-143	425	93.44	286
WP_007247284.1	55.738	6.45e-143	425	93.44	286
WP_017337072.1	55.738	6.45e-143	425	93.44	294
WP_059305236.1	54.245	6.68e-143	425	92.78	548
WP_085007350.1	54.481	6.83e-143	425	92.78	61648
WP_004124871.1	54.717	7.06e-143	425	92.78	570
WP_020946054.1	55.711	7.13e-143	425	93.87	584
WP_013646401.1	53.472	7.52e-143	425	94.53	153948
WP_049010929.1	54.245	7.53e-143	425	92.78	244366
EAO3465123.1	54.245	7.95e-143	425	92.78	28901
WP_135322018.1	54.353	7.95e-143	425	93.00	2562449
WP_074030713.1	54.831	8.13e-143	425	90.59	47917
WP_012368266.1	55.711	8.31e-143	424	93.87	583
EAQ4619734.1	54.481	8.58e-143	424	92.78	28901
WP_049196445.1	55.711	8.96e-143	424	93.87	584
WP_128206255.1	54.245	9.26e-143	424	92.78	244366
WP_050075446.1	54.953	9.36e-143	424	92.78	629
WP_032894883.1	55.738	9.44e-143	424	93.44	286
WP_001361526.1	55.189	9.47e-143	424	92.78	562
WP_104446037.1	55.059	9.67e-143	424	93.00	1920110
WP_044264379.1	55.294	9.89e-143	424	93.00	35703
WP_074522904.1	55.425	9.99e-143	424	92.78	562
WP_061069621.1	55.059	9.99e-143	424	93.00	35703
WP_000922643.1	55.425	9.99e-143	424	92.78	561
WP_008438018.1	55.972	1.03e-142	424	93.44	1197727
WP_104208598.1	55.189	1.06e-142	424	92.78	562
WP_083375578.1	55.504	1.06e-142	424	93.44	75612
WP_047716985.1	54.245	1.08e-142	424	92.78	158836
WP_049213200.1	55.711	1.11e-142	424	93.87	584
WP_036896167.1	55.478	1.14e-142	424	93.87	584
WP_032254802.1	54.953	1.16e-142	424	92.78	543
WP_001710875.1	54.953	1.16e-142	424	92.78	562
WP_106489552.1	55.189	1.19e-142	424	92.78	562
WP_000922641.1	55.425	1.19e-142	424	92.78	564
WP_137498783.1	54.953	1.20e-142	424	92.78	562
WP_049199639.1	55.478	1.22e-142	424	93.87	584
WP_046334714.1	55.711	1.23e-142	424	93.87	584
WP_112842959.1	55.711	1.24e-142	424	93.87	584
WP_046486803.1	54.481	1.24e-142	424	92.78	35703
WP_071701348.1	53.774	1.28e-142	424	92.78	546
WP_096961920.1	54.481	1.33e-142	424	92.78	562
WP_004854020.1	54.567	1.36e-142	424	93.44	570
WP_100272202.1	54.245	1.39e-142	424	92.78	546
WP_093466108.1	55.738	1.40e-142	424	93.44	1566248
WP_045840559.1	55.981	1.42e-142	424	91.47	363952
WP_049236860.1	55.711	1.42e-142	424	93.87	584
WP_056278284.1	54.545	1.43e-142	424	91.47	1736244
WP_089635445.1	55.189	1.46e-142	424	92.78	562
WP_038418741.1	54.481	1.48e-142	424	92.78	543
WP_105753667.1	55.504	1.51e-142	424	93.44	1848717
WP_054082278.1	54.567	1.52e-142	424	93.44	317
WP_013366208.1	54.245	1.56e-142	424	92.78	1334193
WP_019078972.1	54.717	1.56e-142	424	92.78	630
WP_103753232.1	54.953	1.58e-142	424	92.78	562
WP_134940186.1	55.711	1.60e-142	424	93.87	584
WP_025376939.1	54.009	1.74e-142	424	92.78	629
WP_019368254.1	54.177	1.76e-142	424	91.47	41297
WP_088207268.1	55.478	1.78e-142	424	93.87	584
WP_102092378.1	52.546	1.82e-142	424	94.53	888436
EGH79113.1	55.738	1.90e-142	424	93.44	629268
WP_093097706.1	55.504	1.92e-142	424	93.44	1855380
WP_061092820.1	55.189	1.94e-142	424	92.78	562
WP_115188139.1	54.245	2.05e-142	424	92.78	562
WP_105283517.1	54.801	2.05e-142	424	93.44	564
WP_057760919.1	52.315	2.20e-142	424	94.53	1699623
WP_074754933.1	54.567	2.21e-142	423	93.44	89065
WP_060554829.1	55.711	2.26e-142	424	93.87	584
WP_133630372.1	54.312	2.26e-142	424	93.87	2135505
WP_017844876.1	55.738	2.38e-142	423	93.44	286
WP_103451682.1	55.738	2.44e-142	423	93.44	294
WP_060555671.1	55.711	2.47e-142	423	93.87	584
WP_103825208.1	54.481	2.63e-142	423	92.78	543
WP_052895629.1	55.189	2.66e-142	423	92.78	562
WP_103004747.1	55.035	2.66e-142	423	93.44	585
WP_071233470.1	55.478	2.66e-142	423	93.87	584
WP_055137232.1	55.738	2.72e-142	423	93.44	47879
WP_113264596.1	54.953	2.78e-142	423	92.78	562
WP_039020660.1	55.189	2.78e-142	423	92.78	562
GDF52574.1	55.189	2.87e-142	423	92.78	562
WP_137496868.1	55.189	2.87e-142	423	92.78	562
WP_074517193.1	54.717	2.94e-142	423	92.78	562
MKZ07570.1	55.189	2.94e-142	423	92.78	562
WP_135488620.1	55.189	2.97e-142	423	92.78	2044465
WP_097513788.1	54.717	2.97e-142	423	92.78	562
WP_137461623.1	54.953	3.00e-142	423	92.78	562
WP_038978878.1	56.459	3.06e-142	423	91.47	286
OZB39524.1	52.752	3.13e-142	423	95.40	1970296
WP_034390424.1	55.981	3.24e-142	423	91.47	363952
WP_053898636.1	55.189	3.42e-142	423	92.78	562
WP_096954564.1	54.953	3.53e-142	423	92.78	562
WP_128424403.1	54.953	3.53e-142	423	92.78	562
WP_137502379.1	54.953	3.53e-142	423	92.78	562
WP_086512793.1	54.245	3.53e-142	423	92.78	35703
VTR31039.1	54.953	3.53e-142	423	92.78	562
WP_096342172.1	53.699	3.61e-142	423	91.47	1141889
WP_104920189.1	55.189	3.90e-142	423	92.78	564
WP_063074501.1	54.717	4.03e-142	423	92.78	562
WP_096857806.1	54.953	4.21e-142	423	92.78	562
WP_065807781.1	54.953	4.25e-142	423	92.78	562
WP_072663365.1	54.481	4.25e-142	423	92.78	562
WP_010516667.1	53.477	4.31e-142	423	91.25	1434011
WP_074517393.1	55.189	4.39e-142	423	92.78	562
WP_060708142.1	55.504	4.48e-142	422	93.44	317
WP_034169418.1	54.953	4.74e-142	422	92.78	562
WP_094983040.1	55.072	4.79e-142	422	90.59	47917
WP_017452247.1	55.502	4.83e-142	422	91.47	80842
WP_024528713.1	55.072	5.23e-142	422	90.59	47917
WP_073980454.1	54.717	5.29e-142	422	92.78	562
WP_049211083.1	55.478	5.46e-142	422	93.87	584
VEI64721.1	55.072	5.46e-142	422	90.59	47917
WP_123719524.1	56.459	5.69e-142	422	91.47	163011
WP_135487092.1	54.953	5.71e-142	422	92.78	2044462
RZM30286.1	53.957	5.77e-142	422	91.25	28214
WP_052975005.1	54.953	5.90e-142	422	92.78	543
WP_005093524.1	54.953	5.90e-142	422	92.78	543
WP_101212637.1	52.900	6.07e-142	422	94.31	2058325
QCG64342.1	55.504	6.08e-142	422	93.44	76761
WP_000922633.1	54.953	6.09e-142	422	92.78	562
WP_064497439.1	55.478	6.29e-142	422	93.87	584
WP_113852271.1	54.824	6.36e-142	422	93.00	562
WP_054090275.1	55.738	6.63e-142	422	93.44	251701
EAA4910025.1	54.717	6.72e-142	422	92.78	562
WP_096987222.1	54.953	6.79e-142	422	92.78	562
WP_012602564.1	54.953	6.94e-142	422	92.78	562
WP_007557682.1	55.502	6.96e-142	422	91.47	1096546
WP_056161246.1	55.024	7.03e-142	422	91.47	1736255
WP_072643852.1	54.717	7.09e-142	422	92.78	562
WP_135490470.1	54.953	7.09e-142	422	92.78	2044464
WP_024212627.1	55.769	7.09e-142	422	91.03	754336
EAA0617528.1	54.717	7.17e-142	422	92.78	623
WP_137512001.1	54.717	7.33e-142	422	92.78	562
WP_115079554.1	55.504	7.56e-142	422	93.44	294
WP_015674768.1	54.953	7.57e-142	422	92.78	562
WP_121856699.1	54.717	7.66e-142	422	92.78	562
WP_130258752.1	55.189	7.74e-142	422	92.78	2478970
ODU12938.1	55.504	7.75e-142	422	93.44	1660152
WP_087898650.1	54.953	7.91e-142	422	92.78	562
WP_105288473.1	54.953	8.08e-142	422	92.78	2093897
WP_059199963.1	54.831	8.17e-142	422	90.59	47917
WP_046808081.1	55.072	8.35e-142	422	90.59	47917
WP_095157580.1	54.717	8.54e-142	422	92.78	562
MHP88522.1	54.717	8.54e-142	422	92.78	562
WP_058110697.1	55.048	8.63e-142	422	91.03	28901
WP_115223441.1	54.717	8.82e-142	422	92.78	562
WP_098928505.1	55.072	8.82e-142	422	90.59	47917
WP_129942071.1	54.717	8.92e-142	422	92.78	562
WP_000922635.1	54.953	9.01e-142	422	92.78	562
WP_077580810.1	54.717	9.42e-142	422	92.78	562
WP_001760358.1	54.717	9.52e-142	422	92.78	562
WP_040087992.1	54.481	9.73e-142	422	92.78	562
WP_130081221.1	54.953	9.73e-142	422	92.78	562
WP_089575955.1	54.567	9.83e-142	422	93.44	562
WP_119170385.1	54.717	9.94e-142	422	92.78	620
WP_001570410.1	54.953	1.02e-141	422	92.78	562
WP_074750775.1	55.035	1.03e-141	422	93.44	89065
WP_096127592.1	54.717	1.04e-141	422	92.78	562
WP_058101354.1	54.717	1.05e-141	422	92.78	562
WP_052934222.1	54.717	1.06e-141	422	92.78	562
WP_001366689.1	54.717	1.06e-141	422	92.78	562
WP_097438971.1	54.717	1.06e-141	422	92.78	562
WP_089664624.1	54.953	1.07e-141	422	92.78	562
WP_058194194.1	53.976	1.09e-141	422	90.81	1730094
EAA2916551.1	54.717	1.10e-141	422	92.78	562
WP_042004432.1	54.717	1.10e-141	422	92.78	562
WP_122610111.1	55.504	1.12e-141	422	93.44	1705700
WP_075861601.1	54.717	1.13e-141	422	92.78	561
WP_047085059.1	54.717	1.15e-141	422	92.78	562
WP_053882694.1	54.717	1.15e-141	422	92.78	562
WP_094030320.1	54.953	1.16e-141	422	92.78	562
WP_072720921.1	54.717	1.17e-141	422	92.78	562
WP_130085870.1	54.717	1.18e-141	422	92.78	562
WP_032259870.1	54.717	1.18e-141	422	92.78	562
WP_021575396.1	54.717	1.18e-141	422	92.78	562
WP_096310403.1	54.717	1.18e-141	422	92.78	562
WP_097509536.1	54.717	1.18e-141	422	92.78	562
WP_044805973.1	54.717	1.18e-141	422	92.78	562
KFH78361.1	54.717	1.21e-141	422	92.78	562
WP_034173051.1	54.717	1.22e-141	422	92.78	562
AUZ02448.1	54.717	1.22e-141	422	92.78	562
WP_135420667.1	54.717	1.31e-141	422	92.78	562
WP_031591992.1	54.009	1.32e-141	422	92.78	543
WP_038988994.1	54.717	1.33e-141	421	92.78	562
WP_021550034.1	54.717	1.36e-141	421	92.78	562
WP_125282757.1	54.953	1.36e-141	421	92.78	564
WP_137554908.1	54.717	1.36e-141	421	92.78	562
WP_103119221.1	54.717	1.38e-141	421	92.78	562
WP_001347664.1	54.717	1.38e-141	421	92.78	543
MGT82059.1	54.717	1.38e-141	421	92.78	562
WP_000922639.1	54.717	1.39e-141	421	92.78	1224
WP_065344860.1	54.481	1.39e-141	421	92.78	562
WP_001691204.1	54.717	1.39e-141	421	92.78	562
WP_097698872.1	54.717	1.41e-141	421	92.78	562
WP_073528266.1	54.717	1.42e-141	421	92.78	562
WP_074514963.1	54.717	1.42e-141	421	92.78	562
WP_137555454.1	54.481	1.42e-141	421	92.78	562
WP_104917676.1	54.953	1.42e-141	421	92.78	564
WP_032185371.1	54.953	1.42e-141	421	92.78	562
WP_047600593.1	54.717	1.46e-141	421	92.78	562
WP_135495289.1	54.953	1.47e-141	421	92.78	2041645
WP_047666266.1	54.717	1.50e-141	421	92.78	562
STF64776.1	54.717	1.52e-141	421	92.78	562
WP_089642152.1	54.717	1.52e-141	421	92.78	562
WP_071702185.1	54.717	1.54e-141	421	92.78	562
WP_089536432.1	54.717	1.57e-141	421	92.78	562
WP_032172449.1	54.953	1.59e-141	421	92.78	562
WP_001744452.1	54.717	1.69e-141	421	92.78	562
WP_124056981.1	54.717	1.71e-141	421	92.78	562
WP_016231543.1	54.717	1.75e-141	421	92.78	561
WP_033545481.1	54.717	1.75e-141	421	92.78	562
OSL02724.1	54.953	1.78e-141	421	92.78	656397
WP_059341960.1	54.717	1.79e-141	421	92.78	562
MFB63636.1	54.717	1.79e-141	421	92.78	562
WP_135161562.1	54.717	1.81e-141	421	92.78	562
WP_001510471.1	54.717	1.81e-141	421	92.78	562
WP_097301494.1	54.717	1.83e-141	421	92.78	562
WP_104769165.1	54.717	1.83e-141	421	92.78	562
WP_097767433.1	54.717	1.83e-141	421	92.78	562
WP_089582298.1	54.717	1.83e-141	421	92.78	562
WP_069896344.1	54.717	1.85e-141	421	92.78	562
WP_096984245.1	54.717	1.87e-141	421	92.78	562
WP_077039114.1	54.953	1.89e-141	421	92.78	562
WP_061359229.1	54.717	1.91e-141	421	92.78	562
WP_112043634.1	54.717	1.91e-141	421	92.78	562
WP_136769967.1	54.717	1.91e-141	421	92.78	562
WP_137468745.1	54.717	1.97e-141	421	92.78	562
WP_001300054.1	54.717	2.00e-141	421	92.78	562
WP_001514627.1	54.717	2.00e-141	421	92.78	543
WP_126815618.1	55.660	2.04e-141	421	92.78	539813
WP_077396068.1	54.717	2.06e-141	421	92.78	562
WP_021530726.1	54.717	2.08e-141	421	92.78	562
WP_097514021.1	54.717	2.11e-141	421	92.78	562
WP_105272325.1	54.953	2.13e-141	421	92.78	2093864
WP_094875804.1	54.717	2.15e-141	421	92.78	562
WP_136670241.1	54.717	2.15e-141	421	92.78	562
WP_096216138.1	54.717	2.15e-141	421	92.78	562
WP_105277425.1	54.953	2.18e-141	421	92.78	561
WP_005058772.1	54.717	2.18e-141	421	92.78	623
WP_097437659.1	54.717	2.20e-141	421	92.78	562
WP_128603212.1	54.717	2.20e-141	421	92.78	623
WP_044723169.1	54.717	2.23e-141	421	92.78	562
MLB10388.1	54.717	2.25e-141	421	92.78	562
WP_097464595.1	54.717	2.27e-141	421	92.78	562
WP_106884622.1	54.717	2.32e-141	421	92.78	562
AKK50337.1	54.717	2.34e-141	421	92.78	1001989
WP_089583074.1	54.953	2.35e-141	421	92.78	562
WP_098031240.1	54.717	2.35e-141	421	92.78	562
HCC76914.1	54.481	2.40e-141	421	92.78	625
WP_089648771.1	54.717	2.40e-141	421	92.78	562
WP_134317070.1	54.717	2.40e-141	421	92.78	562
WP_065227848.1	54.717	2.43e-141	421	92.78	562
WP_072647127.1	54.717	2.43e-141	421	92.78	562
WP_107127711.1	54.717	2.48e-141	421	92.78	562
WP_063074329.1	54.717	2.48e-141	421	92.78	562
EIQ16603.1	54.481	2.48e-141	421	92.78	766150
WP_105907876.1	54.481	2.48e-141	421	92.78	562
WP_021559567.1	54.481	2.48e-141	421	92.78	562
WP_097363844.1	54.717	2.48e-141	421	92.78	562
WP_053898995.1	54.481	2.48e-141	421	92.78	562
WP_119186576.1	54.481	2.54e-141	421	92.78	562
WP_001358426.1	54.717	2.54e-141	421	92.78	543
WP_112016933.1	54.717	2.56e-141	421	92.78	562
WP_113418316.1	54.717	2.59e-141	421	92.78	562
EAA1810298.1	54.717	2.59e-141	421	92.78	562
WP_023343653.1	55.896	2.59e-141	421	92.78	1812935
HAF05264.1	54.717	2.59e-141	421	92.78	625
AAB18478.1	54.717	2.64e-141	421	92.78	511145
WP_023277682.1	54.481	2.65e-141	421	92.78	562
WP_096185226.1	54.717	2.74e-141	421	92.78	562
WP_087613562.1	54.717	2.77e-141	421	92.78	623
WP_121608877.1	54.589	2.83e-141	421	90.59	2448483
WP_055124905.1	54.197	2.85e-141	421	91.25	56810
WP_001324556.1	54.717	2.86e-141	421	92.78	543
WP_001513373.1	54.717	2.89e-141	421	92.78	562
WP_089574603.1	54.481	2.92e-141	421	92.78	562
WP_054626911.1	54.717	2.92e-141	421	92.78	562
WP_053270810.1	54.481	2.92e-141	421	92.78	562
WP_109954961.1	54.481	2.92e-141	421	92.78	562
WP_001649412.1	54.717	2.92e-141	421	92.78	562
WP_097398073.1	54.717	2.95e-141	421	92.78	562
WP_033809108.1	54.717	3.05e-141	421	92.78	562
# ID: EME29681
# Length: 160
# Product: 60S ribosomal protein L21e
# Score: 325
# Hits: 7
XP_005706201.1	100.000	1.78e-112	325	100.00	130081
XP_024960944.1	53.459	2.09e-51	171	99.38	59895
PWA38492.1	54.088	2.52e-51	171	99.38	35608
OWM82632.1	53.459	5.60e-50	167	99.38	22663
WP_138150195.1	53.896	2.54e-49	165	96.25	470
XP_019166484.1	54.088	2.95e-49	165	99.38	35883
PQP96480.1	55.405	1.85e-45	157	92.50	2094558
# ID: EME29689
# Length: 353
# Product: hypothetical protein Gasu_29120
# Score: 706
# Hits: 2
XP_005706209.1	100.000	0.0	706	100.00	130081
XP_005705256.1	37.006	3.14e-61	210	98.58	130081
# ID: EME29704
# Length: 255
# Product: hypothetical protein Gasu_29250
# Score: 529
# Hits: 1
XP_005706224.1	100.000	0.0	529	100.00	130081
# ID: EME29768
# Length: 312
# Product: transducin family protein / WD-40 repeat family protein
# Score: 644
# Hits: 239
XP_005706288.1	100.000	0.0	644	100.00	130081
XP_005716197.1	53.376	8.40e-113	340	97.12	2769
XP_005066189.1	54.633	8.18e-108	326	99.36	10036
XP_007944008.1	54.313	5.34e-107	324	99.36	1230840
RUP51072.1	54.693	5.87e-107	324	97.12	994334
XP_009044725.1	52.475	9.38e-107	323	97.12	225164
XP_016041023.1	54.313	4.52e-106	321	99.36	9365
XP_013089913.1	52.805	1.59e-104	317	96.79	6526
XP_001631519.1	50.980	3.34e-104	316	97.12	45351
XP_005106911.1	52.303	5.71e-104	316	97.12	6500
OON02373.1	55.161	1.10e-103	315	97.76	1357716
ORY29450.1	52.427	2.40e-103	314	98.08	329046
XP_004358973.1	51.485	1.11e-102	312	96.79	261658
XP_012759951.1	52.273	1.42e-102	312	98.08	1410327
ORX45424.1	53.821	1.93e-102	312	95.19	1754191
ORY15357.1	54.636	2.00e-102	312	95.19	1754190
ORX87604.1	54.305	3.40e-102	311	95.19	1754192
XP_013171088.1	51.815	4.93e-102	311	96.79	66420
ORY27955.1	54.305	1.45e-101	310	95.19	1754190
XP_013135481.1	51.485	1.47e-101	310	96.79	76194
XP_006836221.1	49.346	1.85e-101	309	97.76	13333
XP_004345908.1	51.133	3.01e-101	309	97.12	1257118
XP_014359987.1	51.485	3.04e-101	309	96.79	76193
OWR54596.1	50.323	4.09e-101	308	99.04	278856
XP_026494370.1	51.485	7.52e-101	308	96.79	334116
XP_022817389.1	51.815	7.86e-101	308	96.79	69820
GBP24389.1	52.145	1.19e-100	307	96.79	151549
PCG70114.1	51.485	1.56e-100	307	96.79	7102
XP_006680582.1	53.289	4.54e-100	305	95.51	684364
XP_010929133.1	49.836	4.93e-100	305	97.12	51953
RWR91187.1	50.645	5.83e-100	305	97.12	337451
XP_021190591.1	51.155	7.58e-100	305	96.79	29058
XP_026743343.1	50.495	8.10e-100	305	96.79	7111
XP_028166867.1	51.485	8.36e-100	305	96.79	93504
XP_020168625.1	49.837	9.10e-100	305	97.12	169297
EMS54340.1	49.511	1.44e-99	304	97.12	4572
RVE53949.1	50.495	1.59e-99	305	96.79	168631
RKP03614.1	48.649	1.64e-99	306	95.83	1555241
RUS88542.1	52.632	1.74e-99	304	97.12	188477
XP_008790006.1	49.836	1.91e-99	304	97.12	42345
XP_022899192.1	49.013	2.73e-99	303	97.12	158386
XP_023730791.1	48.525	3.59e-99	303	97.12	4236
RWW17410.1	49.836	6.39e-99	302	97.12	4639
EPZ32794.1	50.000	7.87e-99	302	97.76	988480
ACN59487.1	49.511	9.58e-99	302	97.12	4565
XP_017699106.1	49.508	1.30e-98	301	97.12	42345
XP_018513582.1	51.307	1.37e-98	301	97.12	3711
XP_020437566.1	51.307	1.51e-98	301	97.44	670386
KYQ93599.1	50.162	1.95e-98	301	97.44	361077
XP_013733970.1	51.307	2.34e-98	301	97.12	3708
XP_024361100.1	48.867	2.37e-98	301	97.44	3218
BAJ89756.1	49.511	2.76e-98	301	97.12	112509
XP_018476110.1	51.307	3.10e-98	301	97.12	3726
KOB71518.1	50.825	3.75e-98	301	96.79	104452
XP_013630731.1	50.980	4.26e-98	300	97.12	109376
PIN24190.1	48.852	4.40e-98	300	97.44	429701
RZF32979.1	50.000	4.57e-98	301	97.12	195883
RRT70171.1	49.508	7.93e-98	300	97.12	4639
XP_009408052.1	49.508	8.28e-98	300	97.12	214687
AGT16309.1	48.860	1.16e-97	299	97.12	131158
XP_002454939.1	48.860	1.20e-97	299	97.12	4558
XP_004968630.1	48.860	1.27e-97	299	97.12	4555
XP_020578337.1	48.860	1.29e-97	299	97.12	78828
AGT17401.1	48.860	1.30e-97	299	97.12	131158
XP_013683278.2	50.654	1.35e-97	299	97.12	3708
NP_001150249.1	48.860	1.61e-97	299	97.12	4577
XP_011072420.1	48.684	1.64e-97	299	97.12	4182
XP_020146704.1	48.534	2.05e-97	299	97.12	169297
PKA61433.1	48.852	2.09e-97	298	97.12	1088818
XP_010942123.1	49.508	2.84e-97	298	97.12	51953
PWA39143.1	48.701	4.34e-97	298	97.12	35608
XP_020689817.1	48.852	4.89e-97	298	97.12	906689
XP_014086656.1	49.840	5.13e-97	298	99.36	104688
XP_024403303.1	49.186	5.90e-97	298	97.44	3218
XP_015622606.1	48.377	5.96e-97	298	97.44	39947
XP_005186970.1	51.815	6.10e-97	298	96.15	7370
XP_020099348.1	49.508	6.56e-97	297	97.12	4615
XP_006646853.1	48.860	7.02e-97	297	97.12	4533
NP_001149004.2	48.534	1.15e-96	297	97.12	4577
XP_023297476.1	52.145	1.21e-96	297	96.15	7375
XP_011211710.1	49.521	2.83e-96	296	99.36	27457
XP_018803081.1	49.521	2.90e-96	296	99.36	174628
SPP80148.1	50.165	3.06e-96	298	96.15	7266
XP_022026017.1	47.541	3.40e-96	295	97.12	4232
ACG33776.1	48.534	3.72e-96	296	97.12	4577
XP_009351269.1	51.485	4.06e-96	296	96.79	225117
XP_018908572.1	49.342	4.99e-96	296	96.79	7038
XP_027125385.1	49.000	5.03e-96	295	95.83	13443
XP_027126254.1	49.000	5.49e-96	295	95.83	13443
XP_017476169.1	49.839	6.34e-96	295	98.72	28612
XP_028214523.1	48.026	8.97e-96	295	97.12	3848
XP_015116160.1	50.165	1.01e-95	295	97.12	454923
XP_629794.1	50.327	1.97e-95	293	97.44	352472
RLN34479.1	47.883	2.01e-95	294	97.12	4540
XP_013111236.1	51.155	2.40e-95	294	96.15	35570
PUZ70888.1	47.883	2.67e-95	293	97.12	1504633
RWW22374.1	49.508	3.35e-95	293	97.12	4639
XP_006646846.1	48.534	3.43e-95	293	97.12	4533
XP_019161610.1	49.169	3.46e-95	293	95.83	35883
XP_011188336.1	49.521	3.74e-95	293	99.36	28588
RLM86493.1	47.883	3.87e-95	293	97.12	4540
XP_025801857.1	47.883	3.87e-95	293	97.12	206008
TKW33378.1	47.883	4.08e-95	293	97.12	4556
XP_018686565.1	48.852	4.26e-95	293	97.12	214687
XP_025982377.1	47.697	4.86e-95	293	97.12	3847
XP_002460282.2	47.883	5.13e-95	293	97.12	4558
XP_024360104.1	49.013	5.13e-95	293	96.47	3218
XP_005650517.1	47.841	5.19e-95	293	95.83	574566
XP_011306080.1	49.835	7.20e-95	292	97.12	64838
RZB51307.1	48.026	1.22e-94	294	97.12	3848
CRK94492.1	49.196	1.24e-94	292	96.47	568069
TEY76799.1	47.368	1.27e-94	291	97.12	180675
XP_020293453.1	49.013	1.28e-94	292	97.12	219809
XP_012159067.1	49.835	1.30e-94	292	96.15	7213
XP_028058079.1	47.697	1.34e-94	291	97.12	4442
OEL14095.1	47.883	1.40e-94	291	97.12	888268
RWW51303.1	49.180	1.56e-94	291	97.12	4639
NP_001304438.1	47.368	1.59e-94	291	97.12	3847
XP_022000465.1	49.013	1.94e-94	291	97.12	4232
XP_004956945.1	47.557	2.78e-94	291	97.12	4555
CCI42360.1	49.673	4.20e-94	290	97.76	65357
XP_003287675.1	50.654	5.95e-94	290	97.44	5786
XP_012256917.1	48.693	6.28e-94	290	97.12	37344
RLN37797.1	50.163	7.16e-94	290	97.76	325452
ETI55052.1	49.511	1.47e-93	289	97.76	1317065
PAA93515.1	46.246	1.98e-93	290	98.72	282301
PAA78952.1	46.246	2.40e-93	290	98.72	282301
XP_002900105.1	49.511	4.27e-93	288	97.76	403677
XP_005834017.1	48.077	4.75e-93	288	96.79	905079
ORX74198.1	46.462	6.30e-93	288	99.68	61395
XP_026333338.1	51.155	8.48e-93	287	96.79	1477025
CCA17819.1	49.020	8.51e-93	290	97.76	890382
RAW22670.1	49.186	1.02e-92	287	97.76	29920
XP_024580713.1	49.186	1.10e-92	287	97.76	4781
PSS17951.1	47.231	2.03e-92	286	97.12	1590841
KMZ66412.1	47.059	3.42e-92	285	97.12	29655
XP_002175032.1	48.852	1.02e-91	284	96.79	402676
CDY29706.1	49.342	1.97e-91	295	97.12	3708
XP_008899868.1	50.166	2.81e-91	290	95.83	761204
XP_010914535.1	47.883	3.26e-91	283	97.12	51953
TDH73794.1	49.186	4.32e-91	283	97.76	4779
XP_023773206.1	48.534	1.11e-90	281	96.15	4236
XP_008030566.1	49.511	1.36e-90	281	97.76	671987
XP_014082321.1	48.693	1.50e-90	281	97.76	665024
XP_007688880.1	49.020	2.47e-90	280	97.76	930090
TMW68875.1	48.860	3.41e-90	280	97.76	41045
XP_007716620.1	48.693	3.86e-90	280	97.76	930089
ORZ29406.1	43.810	2.07e-89	279	96.79	765915
PIA15633.1	44.615	2.35e-89	279	99.68	763665
XP_014224518.1	47.525	1.10e-88	277	97.12	7493
OWB57732.1	46.562	1.22e-88	276	97.76	5477
OWB62118.1	46.562	1.62e-88	276	97.76	5477
XP_002176922.1	45.886	6.44e-88	275	98.40	556484
